date,id,mood_avg,utilities_avg,social_avg,arousal_avg,screen_avg,office_avg,call_avg,other_avg,valence_avg,unknown_avg,sms_avg,finance_avg,builtin_avg,communication_avg,activity_avg,weather_avg,entertainment_avg,game_avg,travel_avg,month,day,day_of_week
2014-05-05,AS14.19,7.0,15.985333333333337,127.84333333333332,0.25,6.10800004005432,59.75862626262626,0.0,5.556,1.0,140.589,0.0,13.243,4.275,6.098,0.0,15.042,20.078,123.78033333333332,38.09316666666667,5,5,0
2014-05-05,AS14.20,7.0,15.985333333333337,127.84333333333332,0.0,6.10800004005432,59.75862626262626,0.0,5.556,0.0,140.589,0.0,13.243,4.275,6.098,0.0,15.042,20.078,123.78033333333332,38.09316666666667,5,5,0
2014-05-05,AS14.24,6.0,15.985333333333337,54.18683333333333,-0.6666666666666666,116.02277419644014,59.75862626262626,0.0,12.167000000000002,0.3333333333333333,156.617,0.0,13.243,6.720785714285714,87.6255172413793,0.0904747879778751,15.042,20.078,123.78033333333332,38.09316666666667,5,5,0
2014-05-05,AS14.25,6.666666666666667,15.985333333333337,70.989,-1.0,77.77905319599394,27.6685,1.0,12.137333333333332,0.0,156.617,0.0,13.243,11.085111111111113,68.92989189189188,0.0716847942115321,16.079,20.078,197.199,38.09316666666667,5,5,0
2014-05-05,AS14.26,6.5,15.985333333333337,138.92388888888888,0.25,138.57251725525694,27.6685,0.0,7.612249999999999,0.25,156.617,1.0,13.243,10.166183908045976,25.08118181818181,0.0992824107043948,16.079,49.334,197.199,38.09316666666667,5,5,0
2014-05-05,AS14.27,7.666666666666667,15.985333333333337,38.74336666666667,0.0,62.55561854175685,27.6685,0.0,9.835,0.6666666666666666,156.617,0.0,13.243,7.010567251461988,48.52679245283019,0.164324757264225,16.079,49.334,67.2575,38.09316666666667,5,5,0
2014-05-05,AS14.28,7.0,23.896631578947368,45.97661111111111,0.5,59.211152376447416,27.6685,0.0,48.319272727272725,1.0,41.7905,0.0,4.0165,6.685010256410257,24.85228301886793,0.0639670648571114,26.735,52.159,153.348,47.757,5,5,0
2014-05-05,AS14.29,7.333333333333333,23.896631578947368,147.44707142857143,-0.3333333333333333,48.16207826241203,6.189018348623852,1.0,14.033,0.6666666666666666,41.7905,1.0,4.0165,10.463241379310343,31.61432075471698,0.2139411712959134,26.735,52.159,153.348,30.243363636363632,5,5,0
2014-05-05,AS14.30,8.0,23.896631578947368,147.44707142857143,-1.0,48.16207826241203,6.189018348623852,0.0,14.033,1.0,41.7905,0.0,4.0165,10.463241379310343,31.61432075471698,0.2139411712959134,26.735,52.159,153.348,30.243363636363632,5,5,0
2014-05-05,AS14.31,7.0,23.896631578947368,147.44707142857143,0.75,80.49899995326996,6.189018348623852,0.0,14.034,1.0,41.7905,0.0,4.0165,13.815,31.61432075471698,0.0083288835769473,26.735,52.159,153.348,30.243363636363632,5,5,0
