date,id,mood_avg,utilities_avg,social_avg,arousal_avg,screen_avg,office_avg,call_avg,other_avg,valence_avg,unknown_avg,sms_avg,finance_avg,builtin_avg,communication_avg,activity_avg,weather_avg,entertainment_avg,game_avg,travel_avg,month,day,day_of_week
2014-03-23,AS14.26,7.5,,,0.5,,,0.0,,1.0,,1.0,,,,,,,,,3,23,6
2014-03-23,AS14.30,7.8,7.6415999999999995,158.74345,-0.6,276.3887413657943,,0.0,132.56283333333332,1.0,25.7045,0.0,,9.411686868686868,79.57608064516128,0.12125861139477381,183.4685,257.9575454545454,,,3,23,6
2014-03-24,AS14.01,6.0,89.366,74.9680465116279,0.8,76.77219898238471,3.01,1.0,11.093000000000002,0.0,,0.0,5.684333333333334,4.982505747126437,47.541687179487184,0.07896105611559796,,122.12137499999999,,83.961,3,24,0
2014-03-24,AS14.02,6.4,,17.90776923076923,0.2,22.493081296362526,,1.0,16.3616,-0.2,,0.0,,12.061752808988764,48.58356451612903,0.15612466250149995,,48.36481818181819,,,3,24,0
2014-03-24,AS14.03,7.8,5.136,,-0.6,49.98436799621583,25.065,1.0,40.52461904761905,1.4,11.064,0.0,15.031000000000002,13.177999999999999,36.227555555555554,0.090740222421567,,33.11900847457627,,,3,24,0
2014-03-24,AS14.05,3.75,153.627,,-2.0,160.26711541872757,,0.0,24.814,-1.0,49.968999999999994,1.0,,159.69785714285715,96.12292105263157,0.006535872072708545,,34.64125,,,3,24,0
2014-03-24,AS14.06,7.0,,41.75671428571429,-1.0,73.77220587169424,,1.0,27.5435,0.0,,0.0,,10.87375,37.94875862068966,0.043431899641577044,,16.02055223880597,,,3,24,0
2014-03-24,AS14.07,8.0,,106.75900000000001,0.5,32.4538529325934,,1.0,94.32249999999999,1.0,,1.0,,19.365986666666668,17.907654970760234,,,102.671,,58.215,3,24,0
2014-03-24,AS14.08,6.8,5.531499999999999,44.74242105263158,-0.8,59.636151508851505,,0.0,7.431857142857142,1.0,,0.0,,2.4045,17.641363636363636,0.04630791276266164,,,,,3,24,0
2014-03-24,AS14.09,7.25,6.888999999999999,50.17527777777778,0.5,55.42041122133486,2.0454999999999997,0.0,13.938833333333335,0.5,29.518363636363635,0.0,10.898399999999999,8.608285714285715,36.6488488372093,0.07916666666666668,,6.066676136363636,,20.879083333333334,3,24,0
2014-03-24,AS14.13,8.8,,26.577571428571428,1.0,52.09096667236752,,1.0,10.88,1.8,,0.0,,14.831391304347827,33.76756989247312,0.3074129857071034,,52.46077777777778,,,3,24,0
2014-03-24,AS14.14,6.5,,38.02468,-1.0,63.687406093336,,0.0,48.785999999999994,0.25,,0.0,43.422450000000005,14.180410041841004,58.375983193277314,0.08183477959828252,,51.67622222222222,,42.0058,3,24,0
